listing_id,amen_balcony,amen_security,amen_covered_parking,amen_view_of_landmark,amen_shared_gym,amen_lobby_in_building,amen_central_a_c,amen_kitchen_appliances,amen_built_in_wardrobes,amen_shared_spa,amen_shared_pool,amen_walk_in_closet,amen_study,amen_children_s_pool,amen_view_of_water,amen_private_garden,amen_maids_room,amen_private_pool,amen_networked,amen_dining_in_building
PTK9G5TGZ1FPPHHFW72J918WJG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
9010GD54DD1E92YYM3PEE9QDF0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
81GE0M0RSZJEVDTG6563KC7EZW,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
QV8F63Z2NBVN68VDMG0PKR8QMM,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
RQE3BK6P7Q1QHB2P7F7RENV9VW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
CS7YSCETTMKDDRY69DK8PW2Q64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
A6F27JKCP2EE2J8VVY9P9GQ00C,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
BKENMSVHR5CBFDTPRZV4463FB0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0
JJRKKSDZ2Z85HXS30R8RH1N428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
6KWSW6N8N9Z1WDS89BFJGYTRB4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
91QAS4JR8F6QN9H0CRTNA70DW8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
5S45EG62ZG0A0R1K3BVHMVEQ2C,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
8BQSH2DDEZ3YSFY2ADQ05ET2VR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F9Z1SYM26KQJYCRY1AB9PMX7JM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
161GKK99HWK7QGAQB3WMNV8J0G,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0
D0M2HVNZ241GSKVTESD73TM9QC,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ENZ1BDFG8YTPGG0XE16JAG57H4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
W6P3WW0KT9ZM9EM7ADT0VS1QN4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0
VM69KBS593PKF82WBJARAD8M2M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
DASPFX9YWYT959GF1R5M664410,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0
GHBHXX9A55NHD8P2JYBSFJEW2G,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
YF2TX6W98AXHE3S78A6ZSGDW1G,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X0HN6DJPG2R9VEEV0P6G0XZ598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
D39VC6J85QR7CSV8EJ1BA5JQYR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
MGCH0D57PV5C8AFV4ERSVTZR5R,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
844G87C924DCZ0PMMZPS31QPG0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Y9AFJ7W3Z7QJEV7FHQ8EY6YJ3R,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
3W9ZDVSW6AAHQJGHDEN3MYRQJW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
WQE1XJX7FD8667QG25SXEEJ9QC,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
5DN23TJYZRWJ7MCRH9YCTQ849G,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0
X4VYBGQSAYM5TS85AW619S7YH0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0
JVN0WNXYNRJ2XFP6PD3DB6WNEG,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
F6PFPGKVJ74V940ZZYP6W9K530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDYFZ4QNBKD2P354WYVV089KCC,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0
7444HT8ZKZX07W9MN3DFH8XWQM,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
0Z2DCSS7K7CCPGCMSRWZYS8BKR,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
FXG8CZ3XGQJPTMGWSQ52R1KNCM,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
EQ90YW1SYP98NHP1MGFMSGSF3W,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
0158KCHSCRNHPFRCZNP86PA9SW,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5QF0RHSYJCD37YA8BKYWS1MNRW,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
XYD6MZFYKG264XDXHEQK4D4B24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NBFRKPMWD56V7XQJYJVNN5SKTM,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
APXCJ9S2DWP54732VZHXG25XA8,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
QXV0RVV45CEDEV5VGEXW3VF814,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0
H8YV1RBEBZWP5FWG3XEVTP6AP0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
CDTVQ12AHTJW8H442CW6QG78S0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8JK172F8P39N6P8A54MEFS8DPW,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
TA2YHCPVSMY6R0PD1KQ2RGM1HR,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0
3RD74CP2V4WAE3ZQTK1RGWFTR8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
QB3AVVRZ003ARDCAWH4933D2DG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GR0M0YS3M4XMHMM6CXC2DPNPF0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0
KGT6V2GWJ9E33V717WS1WRAWS8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2PGNSBRDN1WDT0PERTRBC6SM0W,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
BKXKDF1M9FHFTS3EP2B3TPH3C4,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0
NV4A5KAGEX39JP7ETT7E822F68,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CP1RTVHXC47VWD693G1VH7E1A0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
VQBQS8WM8GR07XS1BCBTHDSK2R,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
57V9R58ZHXTMMKCEGQXAYNCRKG,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
28NBYRZ97NF4QJQ8W0DHYA58N8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0TXXE5JA7MGHSMHE48Z3SV1SC0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2KGH0EQPTM1NG7YJEWPVK48RJ0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
GKXD8KP2EMSK1A4A5EFC9XMM10,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
VP0R5K0D9DNEMKBY23DP0J65M4,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
JPCYQH886HGN51K9RJ22P3YQXR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
B258NF58A1BFVSSNJQ5ZG6R8DR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
M0YYEMBRBYA91MVJW9RBGRS1VW,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
XE76JACC0FCH7TFFXW0QD0F20G,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
JVY12JY9JB73VSSKBRSCWC8Q00,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
WT71Y6E6D08HZMCPPH678VPV9G,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
7Y7EP4S4JRWCZRK7WXSSH54V84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
69BXR2BC4G3VXCHAJC9N2774B0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0
J0X6JF7AKF89WF8MBKBWAXJGFG,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NKXE299AVF2GCPB73BF6GJDR2G,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
T577TSQYHWM1A9XDMQRMXTPW48,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
DRCD7P4GTPRQ34PPJDY1CC9QY8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
JAXW5VG1D9EYJHRW116FXDQ9TW,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
4MNSC1XMZ5B2F0GTJV62K9M11C,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CQKY1T2ZTVGW4TTPM879MXQCRM,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
F2A0CHPC7XR4G26KQPA48KK20G,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEZYH09CGS0WMZX6BDYNEK56ZR,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
97KJCZ553D5CABE0GJ7FGX5VE0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
X6ZFQM2T359DVH1FBX7ZETJZN4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41H106QWQ407GSKB9CZVXFY3BR,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
21QB5E5JN185VWH6HZANS8VYZW,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
71MKCQ8PMTD2VSK6P0AJAG68VR,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
97ATSN4019EJ0RP7DK1VEGQBK8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4948AQ9N3A3BY54MKGZN1N81P8,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0
6Y2H38PJWYHSSTAJM5KAAT6BB0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
SJ8XC83SNBV9BTZ1ZH0TCGCXP0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVHHFCSZDX1C2T4ZASY7FKMREC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Z6V0MC0CMZZKWCGJSWNMYPZB84,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0
6SHDH2X8Z49HSKBSKMXDV5NESC,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
PWP0TQ9N50Q6FDFSVYB60AC1Q8,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E7S18VD8678WA98SVJREW1VZCM,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
4PT44WMN25RD91NMCSMRH4BP54,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
JWJ0SPPMAZGCPBZ1R4DB6KNJEM,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
WZ0ZH9EZCEA3E3410N018TBSYC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WTC6H4M86TZS2PTZ6A99AE5NEM,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
C5WMQXY7H466TPD8234A92DTGG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FZW50H9A68BKW58XWP6TC1SR38,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
A63DXA3YH8VZ3Q62G386D87YTR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8JW3DAG6V1ZGBJK5GV32Y70AV0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5PJH85BXF9B1BCEHCW2S5ESNG8,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
GQQ69H1TGWVCQXT742E6NCXMCR,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7JCDCW850ZAX7XD0VEQQ6D9XR4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1XVQF14JQ9Q4YBQY8X0BDBKE6W,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJ6525CVKFMDB3ZWRR9MGC3RJ8,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
J7CHP7HKF5F5P3VRWBVQQAX2TR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4WJZ66G2ZVD8JDC3EX8GEVGRW4,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
ZFG7EEF7Q5J8Y9F57YE9QHD3WC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1CXSAH0XHZHMGNAQAZMKDAFXSC,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0
QE31DX07WJ72SEQV784DN3J950,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
XKZHVYAB3667R9E47960YH2HS0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9E01354S9YYF1NTQQA7X7AACDM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33DK3NY7N9S2GNNZ2GRTR2VBZ0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EZD0FHDHAN9HABSJPMXK1TCTCC,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
R8D1BSEFEA21VTP6T2BZC034SG,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5R46B4CN9BPYPTDM9JJMQRE0TW,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
X05KT603Y94H496A04MKCPERWW,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
XTY93HJY12P55GDWYA2CMVMM5M,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
C6Z56PHJJN557WR9MGV4STV4CG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2GN6QCDENCWJG1W5640NKT7AZ0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
303944KFTJT8EVC0AY7SWKGHEW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
KFRDEJGPG4CBZ47J0J41S22A4C,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KPTW70RG582ZMP9YV7VY4H3VFW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
EK2PXEHYA5JEHA4ZDG3TK38PSG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
KFR5DCQM5DCKCVCYH4X70ZBA2R,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0
1C9T86WWNRKJGQFGQ33VH90P44,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
YCCA049QERHC1V4A42K73MF6KR,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CV2B2R21HW1J7S3G972V63A18R,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
MDCK1A1JC9TXS5H87BRGJ4GCMW,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0
BMNFEK8V4M8WH3VPPKJKTFYJGM,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
JSV2G8JZXYY6EV6SF9WA66AMTM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
TZKTSKNECSK97PA9ZSSQGCVSE4,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0
7HE43ETP902PJKPJW78Q0YB9ZR,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
BHG6MXPA00X08X0C805PJCP4C4,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
28N9N54WZ58N4WNG9ZEQ0PWAA0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2DDDPYSTY7C81BWKNECERNJ0KG,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
CJD5Z5VP65GBTER44WBAT902ER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
DRRN80MBNMF5VAK1DKY0KTWMZW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
CM89ZXD27X3ZZ8YKZGFJX5Z00M,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKFFQGSFASGEMR4BVKXQ45FKF8,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
PQPKP7WYQQXJJXYEKD2X1JQ86M,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
VKAWB2MGTVWXK14AMYTWNZ4CZ0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
GV7RES23AF4QHRM2B6KV4HYN8R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DSKH94862V4JCGGPC1AS0AKB68,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
9TBJBJJVABNP2GD8N8E8NV8K04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
V0XCF5AQC0DF1418PC8F8BJM0M,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RG8PQ6HJMGEC6W8XMHDKW3R7MG,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
KJVAY2C38GFGE5261Z0C8612M0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
M4CB3EQ5CPRPHMRB1D54V4RK40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
TCYN7FQAHKXWND8A4Y7Z7HBM1M,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
DEDNFJX4N7D0RVT8PWE064612G,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RZ6B9Z6914PSHJY5A3VBK83G2M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
M6KQPJ413ME45Z6YCCTMPE37V8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0ASJSGA3C0C4N5JPVEXX23GGZ4,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
E88DPPZM2BA4K9864Z89KDMAY8,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4835K8P32PQFT766KZ7V4VPBK8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66XF3DPJ5ERXJ43RSJZCMY0JXR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WJRVH11A3M55MVRW66NKM9JNNC,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CMSXR89HGZ3R480QB8CV1FG5WW,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BV3QDDBQB31W2N182018VX1AYM,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
EX9P1K9V31C23DCBGR8HKPVSBM,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
C3TA4MABB7Y52YHWE1RMNRGRCC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YJF7FWGWRNW5BSKNS06XWCMNX8,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6FYZMSCC5F68ZPGSDFPS62X3CW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1P5MC82F5RY3CCMK329JFQ5VW4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
MRXAP7CQV5PECKVZQC2SSCHDD0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
0Q3P4BQSMNN3YZW68X01N9PQXC,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
VFMQMZFJWYMM13EFZVXBTF2FMM,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
X0SS54BNBBAAKXCXZGJG2Q8B2G,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
J1SXDDA1CMV8ZCSKSB9RCHM01C,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0
R4H1WY6STW1E8D9VRD3FHRWFCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
HGZMFVTP2ZW7F7X56901114TWC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3KS4A4NP23S7QEHAEGHN3HTEBM,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
YPY6VRGF0Z9692DCK6QEXKYNXC,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
5F7ZMH47AGHEH293057YJHVH5M,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0
TMST7988PMCZ092M61AT79MG44,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0HVZY06QF2R4C6KSR4VEY371CM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
MHM5HGCBPPGYTDWJ5S6VXNTGY4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
QJ3960DN966EMAQS4FRZB8SR50,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
EJ29GVD6HJJ353ET7H0HRA9ZDG,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MVZBJSA4MXMJKDEFHEZ20VZQYM,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
67JCYK0YDF2EV7YQAN5KKJNQ90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
K7XA2N9WA3NNR93M7F45N0DBZC,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
ZEQRPP6B421REVSMAPXQ05VME8,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0
XQVVK5FGGD9MPGBDSPG9KHXS7C,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NR1KYRFYN0SBRJX9YWM76DDGXC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
CRXC0NDKF1HHHZE1RXD6DJ0JAR,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
75RK6TVJE5F0ZHXW576BCFQWGG,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MBT3G3WRQ834EE3GN7227NRVFC,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
C60R8KTAXECBVWBHJ2KNEFMH6W,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MEQEWV2G62A5FK3R75NR4SVQ0G,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
R8SEZPPE0G52PT4MBVH6GFEZPG,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
GC6VBZKA3P2SKPT123FTFC0YPM,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0ET2AZ2AFZH4KP6B6X1KRHC5D8,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
QD7R3FFT8D2DCGG6KHA2ZFQTN0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0
SSYB5B5E3PBS1T6AHJTJY90RS8,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BHZX1AVWPXV8CPM1VHH166BQE8,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B18PZJQ6KWE29H3Q6NN87NVDPW,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
N1R7AGVW3QFFH3VP2QYMW0X4DC,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
DR0K7E3KPGN99WA0EY5BXF02M0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
MTZSDFSAM1YBQ3SX0RVN8XBGY0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
K9Y5YZ4VMTKENSZ0FFGBK8YKV8,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
SDTVZFB9ZD8F8FH9J4J2BG55W4,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
SJHHA5CRGZPM78VXT8KY536HC8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
4HPW2FYXMTPGQAEHFV4A7ZWHX8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S8FX2TJ20F3NP5W2PVZM223SSG,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7F4G7AJN8A0GJES3ANT70M61GR,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
PYAHBN904HY95ZVW8D36NEGK0M,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
W70CN5Q8150FBX7V1YBXPV26W0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
